v1, v2, dup lines, len_v1, len_v2, measure
1.6, 1.7.0, 1059, 7460, 7860, 0.06912532637075718
1.6, 1.7.1, 1013, 7460, 7826, 0.06626978934973178
1.6, 1.7.2, 1036, 7460, 7960, 0.06718547341115434
1.6, 1.8.0, 914, 7460, 7767, 0.060024955670847834
1.6, 1.8.1, 909, 7460, 7772, 0.05967699579831933
1.6, 1.8.2, 904, 7460, 7776, 0.059333158309267525
1.6, 1.8.3, 907, 7460, 7790, 0.05947540983606557
1.6, 1.9.0, 678, 7460, 7713, 0.044684637184472416
1.6, 1.9.1, 690, 7460, 7747, 0.04537384099427895
1.6, 2.0.0, 468, 7460, 6987, 0.03239426870630581
1.6, 2.0.1, 467, 7460, 7013, 0.03226697989359497
1.6, 2.0.2, 467, 7460, 7008, 0.03227813104782969
1.6, 2.0.3, 472, 7460, 7021, 0.03259443408604378
1.6, 2.1.0, 491, 7460, 20879, 0.017325946575390803
1.6, 2.1.1, 486, 7460, 20968, 0.01709582102152807
1.6, 2.1.2, 471, 7460, 20988, 0.01655652418447694
1.6, 2.1.3, 471, 7460, 20988, 0.01655652418447694
1.6, 2.1.4, 471, 7460, 20993, 0.01655361473306857
1.6, 2.2.0, 316, 7460, 8517, 0.019778431495274456
1.6, 2.2.1, 316, 7460, 8517, 0.019778431495274456
1.6, 2.2.2, 316, 7460, 8519, 0.019775955942174104
1.6, 2.2.3, 316, 7460, 8519, 0.019775955942174104
1.6, 2.2.4, 316, 7460, 8491, 0.019810670177418343
1.6, 3.0.0, 289, 7460, 8959, 0.01760155916925513
1.6, 3.1.0, 286, 7460, 9001, 0.01737440009719944
1.6, 3.1.1, 288, 7460, 9098, 0.017393405000603938
1.6, 3.2.0, 286, 7460, 9134, 0.017235145233216825
1.6, 3.2.1, 286, 7460, 9141, 0.017227877838684416
1.6, 3.3.0, 253, 7460, 9307, 0.015089163237311385
1.6, 3.3.1, 253, 7460, 9307, 0.015089163237311385
1.6, 3.4.0, 198, 7460, 9543, 0.01164500382285479
1.6, 3.4.1, 198, 7460, 9556, 0.0116361071932299
1.6.0, 1.10.0, 613, 7460, 7812, 0.040138816134101626
1.6.0, 1.10.1, 613, 7460, 7809, 0.04014670246905495
1.6.0, 1.10.2, 613, 7460, 7817, 0.040125679125482754
1.6.0, 1.11.0, 514, 7460, 21947, 0.017478831570714455
1.6.0, 1.11.1, 506, 7460, 21927, 0.017218497975295198
1.6.0, 1.11.2, 499, 7460, 21970, 0.01695548759768943
1.6.0, 1.11.3, 499, 7460, 21975, 0.016952607440122305
1.6.0, 1.12.0, 348, 7460, 9521, 0.020493492727165656
1.6.0, 1.12.1, 348, 7460, 9520, 0.02049469964664311
1.6.0, 1.12.2, 348, 7460, 9507, 0.020510402546118935
1.6.0, 1.12.3, 348, 7460, 9500, 0.0205188679245283
1.6.0, 1.12.4, 348, 7460, 9494, 0.020526129526955292
1.6.0, 1.6, 1203, 7460, 7460, 0.08063002680965148
1.6.0, 1.6.1, 1204, 7460, 7525, 0.08034701368034701
1.6.0, 1.6.2, 1203, 7460, 7571, 0.08003459516998204
1.6.0, 1.6.3, 1203, 7460, 7633, 0.0797058238918704
1.6.0, 1.6.4, 1203, 7460, 7635, 0.07969526333222922
1.6.0, 1.7, 1059, 7460, 7860, 0.06912532637075718
1.6.0, 1.7.0, 1059, 7460, 7860, 0.06912532637075718
1.6.0, 1.7.1, 1013, 7460, 7826, 0.06626978934973178
1.6.0, 1.7.2, 1036, 7460, 7960, 0.06718547341115434
1.6.0, 1.8.0, 914, 7460, 7767, 0.060024955670847834
1.6.0, 1.8.1, 909, 7460, 7772, 0.05967699579831933
1.6.0, 1.8.2, 904, 7460, 7776, 0.059333158309267525
1.6.0, 1.8.3, 907, 7460, 7790, 0.05947540983606557
1.6.0, 1.9.0, 678, 7460, 7713, 0.044684637184472416
1.6.0, 1.9.1, 690, 7460, 7747, 0.04537384099427895
1.6.0, 2.0.0, 468, 7460, 6987, 0.03239426870630581
1.6.0, 2.0.1, 467, 7460, 7013, 0.03226697989359497
1.6.0, 2.0.2, 467, 7460, 7008, 0.03227813104782969
1.6.0, 2.0.3, 472, 7460, 7021, 0.03259443408604378
1.6.0, 2.1.0, 491, 7460, 20879, 0.017325946575390803
1.6.0, 2.1.1, 486, 7460, 20968, 0.01709582102152807
1.6.0, 2.1.2, 471, 7460, 20988, 0.01655652418447694
1.6.0, 2.1.3, 471, 7460, 20988, 0.01655652418447694
1.6.0, 2.1.4, 471, 7460, 20993, 0.01655361473306857
1.6.0, 2.2.0, 316, 7460, 8517, 0.019778431495274456
1.6.0, 2.2.1, 316, 7460, 8517, 0.019778431495274456
1.6.0, 2.2.2, 316, 7460, 8519, 0.019775955942174104
1.6.0, 2.2.3, 316, 7460, 8519, 0.019775955942174104
1.6.0, 2.2.4, 316, 7460, 8491, 0.019810670177418343
1.6.0, 3.0.0, 289, 7460, 8959, 0.01760155916925513
1.6.0, 3.1.0, 286, 7460, 9001, 0.01737440009719944
1.6.0, 3.1.1, 288, 7460, 9098, 0.017393405000603938
1.6.0, 3.2.0, 286, 7460, 9134, 0.017235145233216825
1.6.0, 3.2.1, 286, 7460, 9141, 0.017227877838684416
1.6.0, 3.3.0, 253, 7460, 9307, 0.015089163237311385
1.6.0, 3.3.1, 253, 7460, 9307, 0.015089163237311385
1.6.0, 3.4.0, 198, 7460, 9543, 0.01164500382285479
1.6.0, 3.4.1, 198, 7460, 9556, 0.0116361071932299
1.6.1, 1.10.0, 613, 7525, 7812, 0.03996870313620656
1.6.1, 1.10.1, 613, 7525, 7809, 0.03997652275988001
1.6.1, 1.10.2, 613, 7525, 7817, 0.03995567722591579
1.6.1, 1.11.0, 514, 7525, 21947, 0.01744028230184582
1.6.1, 1.11.1, 506, 7525, 21927, 0.017180497079994566
1.6.1, 1.11.2, 499, 7525, 21970, 0.016918121715545006
1.6.1, 1.11.3, 499, 7525, 21975, 0.016915254237288135
1.6.1, 1.12.0, 348, 7525, 9521, 0.020415346708905314
1.6.1, 1.12.1, 348, 7525, 9520, 0.020416544441185097
1.6.1, 1.12.2, 348, 7525, 9507, 0.020432127759511507
1.6.1, 1.12.3, 348, 7525, 9500, 0.020440528634361233
1.6.1, 1.12.4, 348, 7525, 9494, 0.020447734884540807
1.6.1, 1.6.2, 1204, 7525, 7571, 0.07975622681505035
1.6.1, 1.6.3, 1204, 7525, 7633, 0.07943000395830585
1.6.1, 1.6.4, 1204, 7525, 7635, 0.07941952506596306
1.6.1, 1.7, 1059, 7525, 7860, 0.0688332791680208
1.6.1, 1.7.0, 1059, 7525, 7860, 0.0688332791680208
1.6.1, 1.7.1, 1013, 7525, 7826, 0.06598918637222331
1.6.1, 1.7.2, 1036, 7525, 7960, 0.06690345495640942
1.6.1, 1.8.0, 913, 7525, 7767, 0.05970442061208475
1.6.1, 1.8.1, 910, 7525, 7772, 0.05948878865136955
1.6.1, 1.8.2, 904, 7525, 7776, 0.05908110581007777
1.6.1, 1.8.3, 907, 7525, 7790, 0.05922298400261182
1.6.1, 1.9.0, 650, 7525, 7713, 0.04265651660322877
1.6.1, 1.9.1, 664, 7525, 7747, 0.043478260869565216
1.6.1, 2.0.0, 469, 7525, 6987, 0.0323180815876516
1.6.1, 2.0.1, 468, 7525, 7013, 0.03219149814279818
1.6.1, 2.0.2, 468, 7525, 7008, 0.032202573453519574
1.6.1, 2.0.3, 473, 7525, 7021, 0.032517530592602775
1.6.1, 2.1.0, 492, 7525, 20879, 0.017321504013519222
1.6.1, 2.1.1, 487, 7525, 20968, 0.01709191731302425
1.6.1, 2.1.2, 472, 7525, 20988, 0.016553852628625538
1.6.1, 2.1.3, 472, 7525, 20988, 0.016553852628625538
1.6.1, 2.1.4, 472, 7525, 20993, 0.016550950277018025
1.6.1, 2.2.0, 317, 7525, 8517, 0.019760628350579727
1.6.1, 2.2.1, 317, 7525, 8517, 0.019760628350579727
1.6.1, 2.2.2, 317, 7525, 8519, 0.019758165046123162
1.6.1, 2.2.3, 317, 7525, 8519, 0.019758165046123162
1.6.1, 2.2.4, 317, 7525, 8491, 0.019792707292707292
1.6.1, 3.0.0, 289, 7525, 8959, 0.017532152390196554
1.6.1, 3.1.0, 286, 7525, 9001, 0.017306063173181653
1.6.1, 3.1.1, 289, 7525, 9098, 0.01738555014137039
1.6.1, 3.2.0, 287, 7525, 9134, 0.017227924845428896
1.6.1, 3.2.1, 287, 7525, 9141, 0.017220688827553104
1.6.1, 3.3.0, 253, 7525, 9307, 0.015030893536121673
1.6.1, 3.3.1, 253, 7525, 9307, 0.015030893536121673
1.6.1, 3.4.0, 198, 7525, 9543, 0.011600656198734474
1.6.1, 3.4.1, 198, 7525, 9556, 0.011591827176394825
1.6.2, 1.10.0, 619, 7571, 7812, 0.04023922511863746
1.6.2, 1.10.1, 619, 7571, 7809, 0.04024707412223667
1.6.2, 1.10.2, 618, 7571, 7817, 0.040161164543800365
1.6.2, 1.11.0, 520, 7571, 21947, 0.017616369672742056
1.6.2, 1.11.1, 512, 7571, 21927, 0.017357108956539427
1.6.2, 1.11.2, 505, 7571, 21970, 0.017094885074980536
1.6.2, 1.11.3, 505, 7571, 21975, 0.01709199214783727
1.6.2, 1.12.0, 356, 7571, 9521, 0.020828457758015447
1.6.2, 1.12.1, 356, 7571, 9520, 0.020829676437891288
1.6.2, 1.12.2, 356, 7571, 9507, 0.020845532263731117
1.6.2, 1.12.3, 356, 7571, 9500, 0.020854080018745242
1.6.2, 1.12.4, 356, 7571, 9494, 0.020861412247289775
1.6.2, 1.6.3, 1197, 7571, 7633, 0.0787292817679558
1.6.2, 1.6.4, 1198, 7571, 7635, 0.07878469025384717
1.6.2, 1.7, 1059, 7571, 7860, 0.06862808631974597
1.6.2, 1.7.0, 1059, 7571, 7860, 0.06862808631974597
1.6.2, 1.7.1, 1013, 7571, 7826, 0.06579203740988504
1.6.2, 1.7.2, 1036, 7571, 7960, 0.06670529907926083
1.6.2, 1.8.0, 921, 7571, 7767, 0.060046942234971964
1.6.2, 1.8.1, 911, 7571, 7772, 0.05937561102783028
1.6.2, 1.8.2, 911, 7571, 7776, 0.05936013553137421
1.6.2, 1.8.3, 914, 7571, 7790, 0.059501334548531994
1.6.2, 1.9.0, 673, 7571, 7713, 0.044032975660821774
1.6.2, 1.9.1, 679, 7571, 7747, 0.044326935631283454
1.6.2, 2.0.0, 484, 7571, 6987, 0.03324632504464899
1.6.2, 2.0.1, 483, 7571, 7013, 0.03311848601206802
1.6.2, 2.0.2, 483, 7571, 7008, 0.033129844296590986
1.6.2, 2.0.3, 483, 7571, 7021, 0.03310032894736842
1.6.2, 2.1.0, 493, 7571, 20879, 0.017328646748681897
1.6.2, 2.1.1, 488, 7571, 20968, 0.01709940782788465
1.6.2, 2.1.2, 473, 7571, 20988, 0.01656220455898316
1.6.2, 2.1.3, 473, 7571, 20988, 0.01656220455898316
1.6.2, 2.1.4, 473, 7571, 20993, 0.016559305419409046
1.6.2, 2.2.0, 318, 7571, 8517, 0.019766285430134263
1.6.2, 2.2.1, 318, 7571, 8517, 0.019766285430134263
1.6.2, 2.2.2, 318, 7571, 8519, 0.019763828464885023
1.6.2, 2.2.3, 318, 7571, 8519, 0.019763828464885023
1.6.2, 2.2.4, 318, 7571, 8491, 0.01979828165857303
1.6.2, 3.0.0, 290, 7571, 8959, 0.017543859649122806
1.6.2, 3.1.0, 287, 7571, 9001, 0.01731836833212648
1.6.2, 3.1.1, 290, 7571, 9098, 0.01739756434099226
1.6.2, 3.2.0, 288, 7571, 9134, 0.017240347201436697
1.6.2, 3.2.1, 288, 7571, 9141, 0.01723312589755864
1.6.2, 3.3.0, 255, 7571, 9307, 0.01510842516885887
1.6.2, 3.3.1, 255, 7571, 9307, 0.01510842516885887
1.6.2, 3.4.0, 200, 7571, 9543, 0.01168633867009466
1.6.2, 3.4.1, 200, 7571, 9556, 0.01167746832486717
1.6.3, 1.10.0, 623, 7633, 7812, 0.04033667853674328
1.6.3, 1.10.1, 623, 7633, 7809, 0.040344514959202174
1.6.3, 1.10.2, 623, 7633, 7817, 0.04032362459546925
1.6.3, 1.11.0, 564, 7633, 21947, 0.019066937119675456
1.6.3, 1.11.1, 560, 7633, 21927, 0.018944519621109608
1.6.3, 1.11.2, 548, 7633, 21970, 0.01851163733405398
1.6.3, 1.11.3, 548, 7633, 21975, 0.018508511213185627
1.6.3, 1.12.0, 386, 7633, 9521, 0.022502040340445378
1.6.3, 1.12.1, 386, 7633, 9520, 0.022503352183291553
1.6.3, 1.12.2, 386, 7633, 9507, 0.02252042007001167
1.6.3, 1.12.3, 386, 7633, 9500, 0.022529621198856008
1.6.3, 1.12.4, 386, 7633, 9494, 0.022537513866993635
1.6.3, 1.6.4, 1198, 7633, 7635, 0.07846476290280324
1.6.3, 1.7, 1059, 7633, 7860, 0.06835344994513651
1.6.3, 1.7.0, 1059, 7633, 7860, 0.06835344994513651
1.6.3, 1.7.1, 1013, 7633, 7826, 0.06552817129180413
1.6.3, 1.7.2, 1036, 7633, 7960, 0.06644006926184827
1.6.3, 1.8.0, 920, 7633, 7767, 0.05974025974025974
1.6.3, 1.8.1, 910, 7633, 7772, 0.05907172995780591
1.6.3, 1.8.2, 910, 7633, 7776, 0.05905639561295347
1.6.3, 1.8.3, 913, 7633, 7790, 0.05919730272968943
1.6.3, 1.9.0, 729, 7633, 7713, 0.0475042356314349
1.6.3, 1.9.1, 735, 7633, 7747, 0.04778933680104031
1.6.3, 2.0.0, 524, 7633, 6987, 0.035841313269493844
1.6.3, 2.0.1, 529, 7633, 7013, 0.03611907688105968
1.6.3, 2.0.2, 529, 7633, 7008, 0.03613141178881224
1.6.3, 2.0.3, 534, 7633, 7021, 0.036440562303807836
1.6.3, 2.1.0, 558, 7633, 20879, 0.019570707070707072
1.6.3, 2.1.1, 558, 7633, 20968, 0.01950980734939338
1.6.3, 2.1.2, 538, 7633, 20988, 0.01879738653436288
1.6.3, 2.1.3, 538, 7633, 20988, 0.01879738653436288
1.6.3, 2.1.4, 538, 7633, 20993, 0.018794103262768112
1.6.3, 2.2.0, 368, 7633, 8517, 0.022786377708978327
1.6.3, 2.2.1, 368, 7633, 8517, 0.022786377708978327
1.6.3, 2.2.2, 368, 7633, 8519, 0.022783556215948488
1.6.3, 2.2.3, 368, 7633, 8519, 0.022783556215948488
1.6.3, 2.2.4, 368, 7633, 8491, 0.02282312081369387
1.6.3, 3.0.0, 354, 7633, 8959, 0.021335583413693345
1.6.3, 3.1.0, 355, 7633, 9001, 0.02134182998677408
1.6.3, 3.1.1, 359, 7633, 9098, 0.02145717530332915
1.6.3, 3.2.0, 357, 7633, 9134, 0.021291823224190373
1.6.3, 3.2.1, 357, 7633, 9141, 0.021282937880052463
1.6.3, 3.3.0, 326, 7633, 9307, 0.0192443919716647
1.6.3, 3.3.1, 326, 7633, 9307, 0.0192443919716647
1.6.3, 3.4.0, 271, 7633, 9543, 0.015777829529576154
1.6.3, 3.4.1, 271, 7633, 9556, 0.015765896794461574
1.6.4, 1.10.0, 623, 7635, 7812, 0.040331455946138406
1.6.4, 1.10.1, 623, 7635, 7809, 0.04033929033929034
1.6.4, 1.10.2, 623, 7635, 7817, 0.04031840538441626
1.6.4, 1.11.0, 565, 7635, 21947, 0.01909945236968427
1.6.4, 1.11.1, 561, 7635, 21927, 0.01897706515120763
1.6.4, 1.11.2, 549, 7635, 21970, 0.018544164837020774
1.6.4, 1.11.3, 549, 7635, 21975, 0.018541033434650456
1.6.4, 1.12.0, 387, 7635, 9521, 0.022557705758918162
1.6.4, 1.12.1, 387, 7635, 9520, 0.022559020693675314
1.6.4, 1.12.2, 387, 7635, 9507, 0.02257612880644032
1.6.4, 1.12.3, 387, 7635, 9500, 0.022585351619492267
1.6.4, 1.12.4, 387, 7635, 9494, 0.02259326288750073
1.6.4, 1.7, 1059, 7635, 7860, 0.06834462729912875
1.6.4, 1.7.0, 1059, 7635, 7860, 0.06834462729912875
1.6.4, 1.7.1, 1013, 7635, 7826, 0.06551969471573636
1.6.4, 1.7.2, 1036, 7635, 7960, 0.06643154857326065
1.6.4, 1.8.0, 919, 7635, 7767, 0.059667575639527334
1.6.4, 1.8.1, 909, 7635, 7772, 0.05899915622768871
1.6.4, 1.8.2, 909, 7635, 7776, 0.05898384270975277
1.6.4, 1.8.3, 912, 7635, 7790, 0.05912479740680713
1.6.4, 1.9.0, 729, 7635, 7713, 0.04749804534792807
1.6.4, 1.9.1, 735, 7635, 7747, 0.04778312313093226
1.6.4, 2.0.0, 524, 7635, 6987, 0.03583641088770346
1.6.4, 2.0.1, 529, 7635, 7013, 0.03611414527580557
1.6.4, 2.0.2, 529, 7635, 7008, 0.036126476814860344
1.6.4, 2.0.3, 534, 7635, 7021, 0.03643558951965065
1.6.4, 2.1.0, 558, 7635, 20879, 0.019569334362067755
1.6.4, 2.1.1, 558, 7635, 20968, 0.019508443170296822
1.6.4, 2.1.2, 538, 7635, 20988, 0.018796073088076022
1.6.4, 2.1.3, 538, 7635, 20988, 0.018796073088076022
1.6.4, 2.1.4, 538, 7635, 20993, 0.018792790275254996
1.6.4, 2.2.0, 368, 7635, 8517, 0.022783556215948488
1.6.4, 2.2.1, 368, 7635, 8517, 0.022783556215948488
1.6.4, 2.2.2, 368, 7635, 8519, 0.022780735421567413
1.6.4, 2.2.3, 368, 7635, 8519, 0.022780735421567413
1.6.4, 2.2.4, 368, 7635, 8491, 0.02282029021456034
1.6.4, 3.0.0, 354, 7635, 8959, 0.021333011932023624
1.6.4, 3.1.0, 355, 7635, 9001, 0.021339264246213033
1.6.4, 3.1.1, 359, 7635, 9098, 0.021454610649614535
1.6.4, 3.2.0, 357, 7635, 9134, 0.02128928379748345
1.6.4, 3.2.1, 357, 7635, 9141, 0.021280400572246064
1.6.4, 3.3.0, 326, 7635, 9307, 0.019242120174713728
1.6.4, 3.3.1, 326, 7635, 9307, 0.019242120174713728
1.6.4, 3.4.0, 271, 7635, 9543, 0.015775992548608685
1.6.4, 3.4.1, 271, 7635, 9556, 0.015764062590890582
1.7, 1.10.0, 759, 7860, 7812, 0.04843032159264931
1.7, 1.10.1, 759, 7860, 7809, 0.04843959410300593
1.7, 1.10.2, 762, 7860, 7817, 0.04860623843847675
1.7, 1.11.0, 830, 7860, 21947, 0.027845808031670412
1.7, 1.11.1, 807, 7860, 21927, 0.02709235572565213
1.7, 1.11.2, 801, 7860, 21970, 0.026852162252765672
1.7, 1.11.3, 801, 7860, 21975, 0.026847662141779787
1.7, 1.12.0, 632, 7860, 9521, 0.036361544214947354
1.7, 1.12.1, 632, 7860, 9520, 0.03636363636363636
1.7, 1.12.2, 632, 7860, 9507, 0.036390856221569644
1.7, 1.12.3, 632, 7860, 9500, 0.03640552995391705
1.7, 1.12.4, 619, 7860, 9494, 0.03566901002650686
1.7, 1.7.0, 1061, 7860, 7860, 0.06749363867684478
1.7, 1.7.1, 1042, 7860, 7826, 0.06642866250159378
1.7, 1.7.2, 1051, 7860, 7960, 0.06643489254108723
1.7, 1.8.0, 992, 7860, 7767, 0.06347987457605427
1.7, 1.8.1, 995, 7860, 7772, 0.06365148413510748
1.7, 1.8.2, 989, 7860, 7776, 0.06325147096444103
1.7, 1.8.3, 989, 7860, 7790, 0.06319488817891374
1.7, 1.9.0, 864, 7860, 7713, 0.05548063956848392
1.7, 1.9.1, 855, 7860, 7747, 0.0547831101428846
1.7, 2.0.0, 681, 7860, 6987, 0.04586785209133158
1.7, 2.0.1, 684, 7860, 7013, 0.04598937672292073
1.7, 2.0.2, 686, 7860, 7008, 0.046139359698681735
1.7, 2.0.3, 690, 7860, 7021, 0.04636785162287481
1.7, 2.1.0, 644, 7860, 20879, 0.022408573715160585
1.7, 2.1.1, 637, 7860, 20968, 0.022096572776467323
1.7, 2.1.2, 652, 7860, 20988, 0.0226012201885746
1.7, 2.1.3, 652, 7860, 20988, 0.0226012201885746
1.7, 2.1.4, 652, 7860, 20993, 0.022597303573285273
1.7, 2.2.0, 470, 7860, 8517, 0.02869878488123588
1.7, 2.2.1, 456, 7860, 8517, 0.027843927459241618
1.7, 2.2.2, 456, 7860, 8519, 0.02784052750473167
1.7, 2.2.3, 456, 7860, 8519, 0.02784052750473167
1.7, 2.2.4, 456, 7860, 8491, 0.02788820255641857
1.7, 3.0.0, 375, 7860, 8959, 0.022296212616683513
1.7, 3.1.0, 378, 7860, 9001, 0.022418599134096436
1.7, 3.1.1, 379, 7860, 9098, 0.02234933364783583
1.7, 3.2.0, 379, 7860, 9134, 0.022301988937271977
1.7, 3.2.1, 379, 7860, 9141, 0.02229280630551144
1.7, 3.3.0, 371, 7860, 9307, 0.02161123084988641
1.7, 3.3.1, 371, 7860, 9307, 0.02161123084988641
1.7, 3.4.0, 317, 7860, 9543, 0.01821525024421077
1.7, 3.4.1, 312, 7860, 9556, 0.017914561322921452
1.7.0, 1.10.0, 759, 7860, 7812, 0.04843032159264931
1.7.0, 1.10.1, 759, 7860, 7809, 0.04843959410300593
1.7.0, 1.10.2, 762, 7860, 7817, 0.04860623843847675
1.7.0, 1.11.0, 830, 7860, 21947, 0.027845808031670412
1.7.0, 1.11.1, 807, 7860, 21927, 0.02709235572565213
1.7.0, 1.11.2, 801, 7860, 21970, 0.026852162252765672
1.7.0, 1.11.3, 801, 7860, 21975, 0.026847662141779787
1.7.0, 1.12.0, 632, 7860, 9521, 0.036361544214947354
1.7.0, 1.12.1, 632, 7860, 9520, 0.03636363636363636
1.7.0, 1.12.2, 632, 7860, 9507, 0.036390856221569644
1.7.0, 1.12.3, 632, 7860, 9500, 0.03640552995391705
1.7.0, 1.12.4, 619, 7860, 9494, 0.03566901002650686
1.7.0, 1.7.1, 1042, 7860, 7826, 0.06642866250159378
1.7.0, 1.7.2, 1051, 7860, 7960, 0.06643489254108723
1.7.0, 1.8.0, 992, 7860, 7767, 0.06347987457605427
1.7.0, 1.8.1, 995, 7860, 7772, 0.06365148413510748
1.7.0, 1.8.2, 989, 7860, 7776, 0.06325147096444103
1.7.0, 1.8.3, 989, 7860, 7790, 0.06319488817891374
1.7.0, 1.9.0, 864, 7860, 7713, 0.05548063956848392
1.7.0, 1.9.1, 855, 7860, 7747, 0.0547831101428846
1.7.0, 2.0.0, 681, 7860, 6987, 0.04586785209133158
1.7.0, 2.0.1, 684, 7860, 7013, 0.04598937672292073
1.7.0, 2.0.2, 686, 7860, 7008, 0.046139359698681735
1.7.0, 2.0.3, 690, 7860, 7021, 0.04636785162287481
1.7.0, 2.1.0, 644, 7860, 20879, 0.022408573715160585
1.7.0, 2.1.1, 637, 7860, 20968, 0.022096572776467323
1.7.0, 2.1.2, 652, 7860, 20988, 0.0226012201885746
1.7.0, 2.1.3, 652, 7860, 20988, 0.0226012201885746
1.7.0, 2.1.4, 652, 7860, 20993, 0.022597303573285273
1.7.0, 2.2.0, 470, 7860, 8517, 0.02869878488123588
1.7.0, 2.2.1, 456, 7860, 8517, 0.027843927459241618
1.7.0, 2.2.2, 456, 7860, 8519, 0.02784052750473167
1.7.0, 2.2.3, 456, 7860, 8519, 0.02784052750473167
1.7.0, 2.2.4, 456, 7860, 8491, 0.02788820255641857
1.7.0, 3.0.0, 375, 7860, 8959, 0.022296212616683513
1.7.0, 3.1.0, 378, 7860, 9001, 0.022418599134096436
1.7.0, 3.1.1, 379, 7860, 9098, 0.02234933364783583
1.7.0, 3.2.0, 379, 7860, 9134, 0.022301988937271977
1.7.0, 3.2.1, 379, 7860, 9141, 0.02229280630551144
1.7.0, 3.3.0, 371, 7860, 9307, 0.02161123084988641
1.7.0, 3.3.1, 371, 7860, 9307, 0.02161123084988641
1.7.0, 3.4.0, 317, 7860, 9543, 0.01821525024421077
1.7.0, 3.4.1, 312, 7860, 9556, 0.017914561322921452
1.7.1, 1.10.0, 852, 7826, 7812, 0.054482670418212045
1.7.1, 1.10.1, 852, 7826, 7809, 0.05449312440038376
1.7.1, 1.10.2, 855, 7826, 7817, 0.054657035095569906
1.7.1, 1.11.0, 850, 7826, 21947, 0.02854935679978504
1.7.1, 1.11.1, 826, 7826, 21927, 0.027761906362383626
1.7.1, 1.11.2, 821, 7826, 21970, 0.027554034098536715
1.7.1, 1.11.3, 821, 7826, 21975, 0.027549411093587464
1.7.1, 1.12.0, 642, 7826, 9521, 0.03700928114371361
1.7.1, 1.12.1, 642, 7826, 9520, 0.03701141473538568
1.7.1, 1.12.2, 642, 7826, 9507, 0.03703917383026597
1.7.1, 1.12.3, 642, 7826, 9500, 0.037054138289276235
1.7.1, 1.12.4, 629, 7826, 9494, 0.036316397228637415
1.7.1, 1.7.2, 1068, 7826, 7960, 0.0676548840744964
1.7.1, 1.8.0, 983, 7826, 7767, 0.06304110818957225
1.7.1, 1.8.1, 969, 7826, 7772, 0.06212334914732658
1.7.1, 1.8.2, 963, 7826, 7776, 0.06172285604409691
1.7.1, 1.8.3, 963, 7826, 7790, 0.06166752049180328
1.7.1, 1.9.0, 883, 7826, 7713, 0.056824763498294614
1.7.1, 1.9.1, 901, 7826, 7747, 0.057856546587041674
1.7.1, 2.0.0, 707, 7826, 6987, 0.0477283467224735
1.7.1, 2.0.1, 720, 7826, 7013, 0.04852078981063414
1.7.1, 2.0.2, 718, 7826, 7008, 0.048402318996899014
1.7.1, 2.0.3, 722, 7826, 7021, 0.04862935273119148
1.7.1, 2.1.0, 638, 7826, 20879, 0.022226093015154155
1.7.1, 2.1.1, 631, 7826, 20968, 0.021914287698826144
1.7.1, 2.1.2, 639, 7826, 20988, 0.022176719650170058
1.7.1, 2.1.3, 639, 7826, 20988, 0.022176719650170058
1.7.1, 2.1.4, 639, 7826, 20993, 0.022172872063569174
1.7.1, 2.2.0, 454, 7826, 8517, 0.027779477452120175
1.7.1, 2.2.1, 451, 7826, 8517, 0.027595912623141407
1.7.1, 2.2.2, 451, 7826, 8519, 0.027592535943713675
1.7.1, 2.2.3, 451, 7826, 8519, 0.027592535943713675
1.7.1, 2.2.4, 451, 7826, 8491, 0.027639884782741927
1.7.1, 3.0.0, 388, 7826, 8959, 0.02311587727137325
1.7.1, 3.1.0, 393, 7826, 9001, 0.02335532180424318
1.7.1, 3.1.1, 394, 7826, 9098, 0.023280548333727252
1.7.1, 3.2.0, 394, 7826, 9134, 0.023231132075471696
1.7.1, 3.2.1, 394, 7826, 9141, 0.023221547710261095
1.7.1, 3.3.0, 387, 7826, 9307, 0.022587988093153565
1.7.1, 3.3.1, 387, 7826, 9307, 0.022587988093153565
1.7.1, 3.4.0, 323, 7826, 9543, 0.01859634981864241
1.7.1, 3.4.1, 317, 7826, 9556, 0.018237256932458864
1.7.2, 1.10.0, 830, 7960, 7812, 0.05262490489475019
1.7.2, 1.10.1, 830, 7960, 7809, 0.05263491660853573
1.7.2, 1.10.2, 842, 7960, 7817, 0.05336882804081891
1.7.2, 1.11.0, 875, 7960, 21947, 0.029257364496606146
1.7.2, 1.11.1, 868, 7960, 21927, 0.02904272760732091
1.7.2, 1.11.2, 861, 7960, 21970, 0.028767123287671233
1.7.2, 1.11.3, 861, 7960, 21975, 0.02876231835643895
1.7.2, 1.12.0, 663, 7960, 9521, 0.037926892054230305
1.7.2, 1.12.1, 663, 7960, 9520, 0.03792906178489702
1.7.2, 1.12.2, 663, 7960, 9507, 0.037957290891395205
1.7.2, 1.12.3, 663, 7960, 9500, 0.03797250859106529
1.7.2, 1.12.4, 650, 7960, 9494, 0.03724074710668042
1.7.2, 1.8.0, 1023, 7960, 7767, 0.06504737076365485
1.7.2, 1.8.1, 1033, 7960, 7772, 0.06566234426646327
1.7.2, 1.8.2, 1030, 7960, 7776, 0.06545500762582614
1.7.2, 1.8.3, 1030, 7960, 7790, 0.0653968253968254
1.7.2, 1.9.0, 936, 7960, 7713, 0.059720538505710456
